################################################################################
# This file contains a transactional data dump of students entering and leaving
# at the University Road drop-off gate. That is, the entrance closest to the
# Engineering buildings. There are three turnstiles. The first is North,
# denoted with 'N', and is closest to the Mineral Sciences Building. The second 
# is in the centre, denoted with 'C', and closest to the Mining Engineering
# Study Centre. The third is South, denoted by 'S', and is closest to the
# Engineering 2 Building.
#
# The time stamp indicates the day/month/year and time of day in the format
# hour:minutes:seconds. There is a variable indicating whether this is an
# 'entry' into the campus or an 'exit' leaving the campus. The 'success'
# variable indicates a '1' if the transaction was completed with only one tap of
# the student card, and '0' if two or more taps were required. 
################################################################################

date,type,turnstile,success
02/03/2020 18:54:05,exit,C,1
02/03/2020 18:54:27,exit,C,1
02/03/2020 18:55:34,exit,C,1
02/03/2020 19:00:17,exit,C,1
02/03/2020 19:00:34,exit,S,1
02/03/2020 19:01:07,exit,C,1
02/03/2020 19:01:47,exit,S,1
02/03/2020 19:10:26,exit,S,0
02/03/2020 19:12:41,exit,C,1
02/03/2020 19:14:49,exit,C,1
02/03/2020 19:15:10,exit,N,1
02/03/2020 19:17:37,exit,S,0
02/03/2020 19:22:05,exit,C,1
02/03/2020 19:22:32,exit,C,1
02/03/2020 19:23:08,exit,S,1
02/03/2020 19:24:17,exit,N,1
02/03/2020 19:25:38,exit,C,1
02/03/2020 19:26:26,exit,S,1
02/03/2020 19:32:02,exit,C,1
02/03/2020 19:36:33,exit,C,1
02/03/2020 19:52:54,exit,N,1
02/03/2020 19:56:43,entry,S,1
02/03/2020 19:58:00,exit,S,0
02/03/2020 19:58:26,entry,S,1
02/03/2020 19:59:26,exit,C,0
02/03/2020 19:59:34,exit,S,1
02/03/2020 20:00:17,exit,C,1
02/03/2020 20:01:58,exit,C,1
02/03/2020 20:02:05,exit,C,1
02/03/2020 20:04:09,exit,N,1
02/03/2020 20:08:34,exit,C,1
02/03/2020 20:16:38,exit,C,1
02/03/2020 20:22:53,exit,C,0
02/03/2020 20:25:01,exit,S,1
02/03/2020 20:26:09,exit,S,1
02/03/2020 20:28:33,exit,S,1
02/03/2020 20:30:10,exit,C,1
02/03/2020 20:30:43,exit,S,1
02/03/2020 20:30:58,exit,C,1
02/03/2020 20:31:36,exit,N,1
02/03/2020 20:42:46,exit,N,0
02/03/2020 20:52:11,exit,C,1
02/03/2020 20:58:02,exit,S,1
02/03/2020 20:59:34,exit,N,0
02/03/2020 21:01:17,exit,C,1
02/03/2020 21:10:55,exit,N,1
02/03/2020 21:15:30,exit,C,1
02/03/2020 21:30:17,entry,C,1
02/03/2020 21:53:11,exit,C,1
02/03/2020 21:56:37,exit,C,1
02/03/2020 22:04:12,exit,S,1
02/03/2020 22:19:47,exit,N,1
02/03/2020 22:28:45,exit,C,1
02/03/2020 22:41:22,exit,C,1
02/03/2020 22:45:31,exit,S,1
02/03/2020 22:57:41,exit,S,1
02/03/2020 23:07:49,exit,C,0
02/03/2020 23:11:17,exit,N,1
02/03/2020 23:21:51,exit,C,1
02/03/2020 23:25:48,exit,N,1
02/03/2020 23:28:15,exit,C,1
02/03/2020 23:56:28,exit,C,1
03/03/2020 00:03:07,exit,C,0
03/03/2020 00:11:45,exit,S,1
03/03/2020 00:19:58,entry,S,1
03/03/2020 00:42:13,exit,S,1
03/03/2020 00:51:29,exit,C,1
03/03/2020 00:54:44,entry,N,1
03/03/2020 00:57:36,exit,C,1
03/03/2020 01:04:50,exit,C,1
03/03/2020 01:38:25,exit,N,1
03/03/2020 01:51:52,exit,C,1
03/03/2020 03:22:38,exit,S,0
03/03/2020 03:50:17,entry,S,1
03/03/2020 04:57:51,exit,C,1
03/03/2020 07:19:42,entry,C,1
03/03/2020 07:19:44,entry,C,1
03/03/2020 07:20:56,entry,C,0
03/03/2020 07:22:49,entry,C,1
03/03/2020 07:22:59,entry,C,0
03/03/2020 07:23:13,entry,C,1
03/03/2020 07:24:07,entry,C,1
03/03/2020 07:24:48,entry,N,1
03/03/2020 07:25:00,entry,N,1
03/03/2020 07:25:01,entry,N,0
03/03/2020 07:26:28,entry,C,1
03/03/2020 07:30:47,entry,S,1
03/03/2020 07:32:26,entry,S,1
03/03/2020 07:33:17,entry,S,1
03/03/2020 07:33:42,entry,N,1
03/03/2020 07:33:50,entry,S,1
03/03/2020 07:34:23,entry,S,0
03/03/2020 07:35:13,entry,S,1
03/03/2020 07:35:32,entry,C,1
03/03/2020 07:35:35,entry,S,1
03/03/2020 07:35:46,entry,N,1
03/03/2020 07:35:54,entry,C,1
03/03/2020 07:36:21,entry,C,1
03/03/2020 07:37:02,entry,C,1
03/03/2020 07:37:06,entry,C,1
03/03/2020 07:37:24,entry,N,1
03/03/2020 07:38:40,entry,N,1
03/03/2020 07:39:38,entry,C,1
03/03/2020 07:39:49,entry,S,1
03/03/2020 07:40:07,entry,C,1
03/03/2020 07:41:20,entry,S,1
03/03/2020 07:41:57,entry,S,1
03/03/2020 07:43:23,entry,C,1
03/03/2020 07:44:48,entry,C,1
03/03/2020 07:45:12,entry,N,1
03/03/2020 07:45:31,entry,C,1
03/03/2020 07:46:36,entry,S,1
03/03/2020 07:46:58,entry,N,1
03/03/2020 07:48:06,entry,S,1
03/03/2020 07:50:13,entry,S,1
03/03/2020 07:50:31,entry,C,1
03/03/2020 07:50:36,entry,S,1
03/03/2020 07:50:42,entry,C,1
03/03/2020 07:50:43,entry,C,0
03/03/2020 07:51:12,entry,C,1
03/03/2020 07:52:25,entry,C,1
03/03/2020 07:53:54,entry,N,1
03/03/2020 07:54:20,entry,C,1
03/03/2020 07:54:58,entry,C,1
03/03/2020 07:55:33,entry,C,1
03/03/2020 07:55:46,entry,C,1
03/03/2020 07:56:01,entry,S,1
03/03/2020 07:57:14,entry,N,1
03/03/2020 07:57:47,entry,S,0
03/03/2020 07:58:04,entry,S,1
03/03/2020 07:58:59,entry,S,1
03/03/2020 07:59:42,entry,S,1
03/03/2020 07:59:54,entry,S,1
03/03/2020 08:00:36,exit,S,1
03/03/2020 08:00:38,entry,C,1
03/03/2020 08:00:59,entry,S,1
03/03/2020 08:01:02,entry,S,1
03/03/2020 08:01:33,entry,N,1
03/03/2020 08:02:50,entry,C,1
03/03/2020 08:02:57,entry,C,1
03/03/2020 08:03:20,entry,C,1
03/03/2020 08:06:11,entry,N,1
03/03/2020 08:06:31,exit,N,1
03/03/2020 08:06:44,entry,C,1
03/03/2020 08:07:09,entry,C,1
03/03/2020 08:07:25,entry,C,1
03/03/2020 08:07:33,entry,C,1
03/03/2020 08:07:36,entry,C,1
03/03/2020 08:07:51,entry,C,1
03/03/2020 08:09:04,entry,N,1
03/03/2020 08:09:19,exit,C,1
03/03/2020 08:09:25,exit,S,1
03/03/2020 08:09:56,exit,C,1
03/03/2020 08:10:20,entry,C,1
03/03/2020 08:11:21,entry,C,1
03/03/2020 08:11:39,entry,C,1
03/03/2020 08:12:34,entry,S,1
03/03/2020 08:13:46,entry,N,1
03/03/2020 08:16:13,entry,C,1
03/03/2020 08:19:36,entry,N,1
03/03/2020 08:19:51,entry,C,1
03/03/2020 08:20:27,entry,S,1
03/03/2020 08:20:42,entry,C,1
03/03/2020 08:21:37,entry,S,1
03/03/2020 08:22:31,exit,C,1
03/03/2020 08:22:47,entry,C,1
03/03/2020 08:22:50,entry,C,1
03/03/2020 08:24:18,entry,N,1
03/03/2020 08:26:16,entry,C,1
03/03/2020 08:26:32,entry,N,1
03/03/2020 08:27:50,entry,C,1
03/03/2020 08:27:60,entry,S,1
03/03/2020 08:28:55,entry,N,1
03/03/2020 08:29:22,entry,S,1
03/03/2020 08:29:49,exit,S,1
03/03/2020 08:30:07,entry,C,1
03/03/2020 08:30:20,entry,C,1
03/03/2020 08:31:40,entry,N,1
03/03/2020 08:32:32,entry,C,1
03/03/2020 08:33:25,entry,N,1
03/03/2020 08:33:30,exit,S,0
03/03/2020 08:33:40,entry,S,1
03/03/2020 08:33:55,entry,N,1
03/03/2020 08:34:10,entry,S,1
03/03/2020 08:34:40,exit,C,1
03/03/2020 08:37:25,entry,S,1
03/03/2020 08:37:36,entry,C,1
03/03/2020 08:38:54,entry,S,1
03/03/2020 08:40:11,entry,C,1
03/03/2020 08:40:22,exit,C,1
03/03/2020 08:41:05,exit,S,1
03/03/2020 08:42:22,entry,S,1
03/03/2020 08:43:03,entry,C,1
03/03/2020 08:43:56,entry,C,1
03/03/2020 08:44:53,entry,S,1
03/03/2020 08:44:54,entry,C,1
03/03/2020 08:44:56,entry,C,1
03/03/2020 08:46:11,entry,C,1
03/03/2020 08:46:47,entry,S,1
03/03/2020 08:47:05,exit,C,1
03/03/2020 08:47:28,entry,S,1
03/03/2020 08:47:32,exit,N,1
03/03/2020 08:48:15,entry,N,1
03/03/2020 08:48:21,entry,C,1
03/03/2020 08:49:03,entry,S,1
03/03/2020 08:49:33,entry,C,1
03/03/2020 08:51:39,entry,N,0
03/03/2020 08:52:04,exit,S,0
03/03/2020 08:54:34,entry,N,1
03/03/2020 08:54:51,entry,S,1
03/03/2020 08:56:56,entry,N,1
03/03/2020 08:57:31,exit,C,1
03/03/2020 08:58:58,entry,S,1
03/03/2020 08:59:22,exit,C,0
03/03/2020 08:59:25,entry,S,1
03/03/2020 09:00:03,entry,S,1
03/03/2020 09:00:07,entry,S,1
03/03/2020 09:00:18,entry,C,1
03/03/2020 09:00:41,exit,C,1
03/03/2020 09:00:48,entry,S,1
03/03/2020 09:02:20,entry,S,1
03/03/2020 09:03:58,entry,C,1
03/03/2020 09:04:44,entry,N,1
03/03/2020 09:06:21,entry,S,1
03/03/2020 09:08:35,entry,C,1
03/03/2020 09:08:56,entry,C,1
03/03/2020 09:09:06,entry,N,1
03/03/2020 09:09:15,entry,S,1
03/03/2020 09:09:40,exit,C,1
03/03/2020 09:09:55,entry,S,1
03/03/2020 09:10:36,entry,C,1
03/03/2020 09:11:36,entry,C,1
03/03/2020 09:12:48,entry,C,1
03/03/2020 09:13:26,entry,C,1
03/03/2020 09:13:38,entry,N,0
03/03/2020 09:14:06,entry,S,1
03/03/2020 09:14:21,entry,N,1
03/03/2020 09:16:04,entry,C,1
03/03/2020 09:16:34,exit,S,1
03/03/2020 09:17:58,entry,C,0
03/03/2020 09:18:06,exit,S,1
03/03/2020 09:21:03,entry,C,1
03/03/2020 09:27:20,entry,C,1
03/03/2020 09:27:41,entry,C,1
03/03/2020 09:29:08,entry,N,1
03/03/2020 09:30:06,entry,C,1
03/03/2020 09:31:01,entry,C,1
03/03/2020 09:32:24,entry,C,1
03/03/2020 09:32:58,entry,C,1
03/03/2020 09:35:25,exit,S,1
03/03/2020 09:35:52,entry,C,1
03/03/2020 09:36:10,entry,N,1
03/03/2020 09:38:27,entry,N,1
03/03/2020 09:39:41,entry,S,1
03/03/2020 09:40:03,entry,S,1
03/03/2020 09:40:57,entry,N,1
03/03/2020 09:41:08,exit,C,1
03/03/2020 09:44:28,exit,C,1
03/03/2020 09:45:46,entry,C,1
03/03/2020 09:46:21,exit,C,1
03/03/2020 09:46:53,entry,S,1
03/03/2020 09:49:14,entry,C,1
03/03/2020 09:49:42,exit,N,1
03/03/2020 09:49:58,exit,C,1
03/03/2020 09:50:39,entry,C,1
03/03/2020 09:52:20,entry,S,1
03/03/2020 09:53:37,entry,C,1
03/03/2020 09:54:45,entry,N,1
03/03/2020 09:54:47,entry,S,1
03/03/2020 09:54:53,entry,N,1
03/03/2020 09:56:30,entry,N,1
03/03/2020 09:57:05,exit,N,1
03/03/2020 09:58:48,exit,C,1
03/03/2020 09:59:04,exit,S,1
03/03/2020 09:59:11,entry,C,1
03/03/2020 09:59:36,entry,N,1
03/03/2020 10:00:39,entry,C,1
03/03/2020 10:02:03,exit,C,1
03/03/2020 10:02:07,entry,S,1
03/03/2020 10:02:30,exit,S,1
03/03/2020 10:02:33,entry,C,1
03/03/2020 10:03:23,entry,C,1
03/03/2020 10:03:29,entry,S,1
03/03/2020 10:05:23,exit,N,1
03/03/2020 10:06:18,entry,C,1
03/03/2020 10:06:19,entry,C,1
03/03/2020 10:06:36,exit,C,1
03/03/2020 10:07:05,entry,C,1
03/03/2020 10:07:09,exit,C,1
03/03/2020 10:07:11,entry,C,1
03/03/2020 10:07:27,exit,N,1
03/03/2020 10:07:30,exit,C,1
03/03/2020 10:08:07,exit,C,1
03/03/2020 10:08:12,exit,C,1
03/03/2020 10:08:19,exit,C,1
03/03/2020 10:09:34,entry,S,1
03/03/2020 10:10:37,exit,S,1
03/03/2020 10:11:09,exit,S,1
03/03/2020 10:11:12,exit,C,1
03/03/2020 10:11:46,exit,S,1
03/03/2020 10:16:40,exit,C,1
03/03/2020 10:17:18,entry,C,1
03/03/2020 10:20:06,exit,N,1
03/03/2020 10:20:44,exit,C,1
03/03/2020 10:21:01,entry,S,0
03/03/2020 10:22:09,exit,S,1
03/03/2020 10:23:47,entry,N,1
03/03/2020 10:23:54,entry,C,1
03/03/2020 10:24:34,entry,C,1
03/03/2020 10:25:30,entry,S,1
03/03/2020 10:26:03,entry,C,1
03/03/2020 10:26:19,exit,S,1
03/03/2020 10:27:06,entry,S,1
03/03/2020 10:27:55,entry,N,1
03/03/2020 10:29:36,exit,C,1
03/03/2020 10:30:09,entry,C,1
03/03/2020 10:31:31,entry,S,1
03/03/2020 10:32:06,entry,S,0
03/03/2020 10:32:20,exit,C,1
03/03/2020 10:34:08,entry,S,1
03/03/2020 10:35:22,exit,C,1
03/03/2020 10:35:43,exit,S,1
03/03/2020 10:37:01,exit,C,1
03/03/2020 10:37:05,entry,S,1
03/03/2020 10:37:37,entry,C,1
03/03/2020 10:37:45,entry,S,1
03/03/2020 10:38:11,entry,C,1
03/03/2020 10:40:49,entry,C,1
03/03/2020 10:41:01,exit,S,0
03/03/2020 10:41:19,entry,S,1
03/03/2020 10:41:21,exit,C,1
03/03/2020 10:41:45,entry,N,1
03/03/2020 10:42:12,entry,C,1
03/03/2020 10:44:58,entry,S,1
03/03/2020 10:45:52,entry,C,1
03/03/2020 10:46:40,exit,C,0
03/03/2020 10:46:42,entry,N,1
03/03/2020 10:46:43,entry,S,1
03/03/2020 10:47:33,exit,C,0
03/03/2020 10:47:42,entry,C,1
03/03/2020 10:49:21,exit,C,1
03/03/2020 10:50:01,entry,C,1
03/03/2020 10:51:19,exit,C,1
03/03/2020 10:51:20,entry,C,1
03/03/2020 10:52:12,entry,S,1
03/03/2020 10:52:46,exit,C,1
03/03/2020 10:53:12,entry,C,1
03/03/2020 10:56:32,exit,S,1
03/03/2020 10:56:34,entry,C,1
03/03/2020 10:57:40,entry,S,1
03/03/2020 11:02:08,entry,C,1
03/03/2020 11:02:26,entry,C,1
03/03/2020 11:02:34,exit,S,1
03/03/2020 11:04:03,exit,S,1
03/03/2020 11:04:33,entry,N,1
03/03/2020 11:04:39,exit,C,1
03/03/2020 11:07:43,exit,C,0
03/03/2020 11:11:24,entry,C,1
03/03/2020 11:13:01,entry,S,1
03/03/2020 11:13:29,entry,S,1
03/03/2020 11:14:42,exit,S,1
03/03/2020 11:16:54,entry,S,1
03/03/2020 11:19:10,exit,S,1
03/03/2020 11:19:26,entry,N,1
03/03/2020 11:19:32,exit,S,1
03/03/2020 11:19:44,entry,C,1
03/03/2020 11:21:55,exit,S,1
03/03/2020 11:22:09,exit,C,1
03/03/2020 11:22:11,exit,C,1
03/03/2020 11:22:34,exit,N,1
03/03/2020 11:23:40,entry,S,1
03/03/2020 11:30:15,entry,S,1
03/03/2020 11:30:17,entry,S,1
03/03/2020 11:31:01,exit,S,1
03/03/2020 11:32:53,exit,S,1
03/03/2020 11:33:48,exit,C,1
03/03/2020 11:35:03,exit,C,1
03/03/2020 11:35:32,exit,C,1
03/03/2020 11:37:25,entry,S,1
03/03/2020 11:37:27,entry,S,1
03/03/2020 11:38:11,exit,C,0
03/03/2020 11:38:13,entry,S,1
03/03/2020 11:38:36,exit,S,1
03/03/2020 11:39:09,exit,S,0
03/03/2020 11:41:44,exit,C,1
03/03/2020 11:42:05,exit,S,1
03/03/2020 11:42:51,exit,C,1
03/03/2020 11:43:01,entry,S,1
03/03/2020 11:45:15,entry,C,1
03/03/2020 11:46:04,entry,C,1
03/03/2020 11:46:23,entry,C,1
03/03/2020 11:49:50,entry,S,0
03/03/2020 11:50:53,entry,C,1
03/03/2020 11:51:11,entry,S,1
03/03/2020 11:52:04,exit,N,1
03/03/2020 11:52:12,exit,S,1
03/03/2020 11:53:07,entry,S,1
03/03/2020 11:55:20,entry,N,1
03/03/2020 11:56:04,entry,C,1
03/03/2020 11:56:21,exit,C,1
03/03/2020 11:57:53,entry,S,1
03/03/2020 11:58:60,entry,C,1
03/03/2020 11:59:47,entry,S,1
03/03/2020 12:01:41,entry,S,1
03/03/2020 12:03:17,entry,C,1
03/03/2020 12:05:51,entry,C,1
03/03/2020 12:07:09,entry,S,1
03/03/2020 12:07:45,exit,S,1
03/03/2020 12:07:59,entry,S,1
03/03/2020 12:09:57,entry,N,1
03/03/2020 12:10:25,entry,S,1
03/03/2020 12:10:41,entry,S,1
03/03/2020 12:10:57,entry,C,1
03/03/2020 12:12:32,exit,C,1
03/03/2020 12:14:25,entry,N,1
03/03/2020 12:15:54,entry,S,1
03/03/2020 12:17:45,entry,C,0
03/03/2020 12:18:02,exit,C,1
03/03/2020 12:19:55,exit,C,1
03/03/2020 12:21:41,exit,N,1
03/03/2020 12:23:13,entry,C,0
03/03/2020 12:26:54,entry,S,1
03/03/2020 12:27:29,exit,C,1
03/03/2020 12:27:54,entry,C,0
03/03/2020 12:28:13,exit,S,1
03/03/2020 12:29:24,exit,C,1
03/03/2020 12:29:34,entry,S,1
03/03/2020 12:30:17,exit,C,1
03/03/2020 12:30:33,exit,S,0
03/03/2020 12:30:42,entry,S,1
03/03/2020 12:31:28,entry,S,1
03/03/2020 12:31:35,exit,S,1
03/03/2020 12:34:07,exit,C,1
03/03/2020 12:34:23,exit,C,1
03/03/2020 12:34:54,exit,S,1
03/03/2020 12:35:48,exit,C,0
03/03/2020 12:35:55,entry,C,1
03/03/2020 12:38:04,exit,C,1
03/03/2020 12:39:07,entry,C,1
03/03/2020 12:39:59,exit,N,1
03/03/2020 12:40:40,entry,S,1
03/03/2020 12:41:14,exit,C,0
03/03/2020 12:41:56,exit,N,1
03/03/2020 12:42:13,exit,S,1
03/03/2020 12:42:22,entry,S,1
03/03/2020 12:43:15,entry,S,1
03/03/2020 12:44:09,entry,C,1
03/03/2020 12:45:02,entry,C,1
03/03/2020 12:45:40,entry,N,1
03/03/2020 12:45:41,entry,C,1
03/03/2020 12:47:01,exit,C,1
03/03/2020 12:47:46,exit,C,0
03/03/2020 12:49:20,entry,S,1
03/03/2020 12:52:12,entry,N,1
03/03/2020 12:52:40,entry,C,1
03/03/2020 12:53:33,exit,C,1
03/03/2020 12:55:51,exit,C,1
03/03/2020 12:56:02,exit,C,1
03/03/2020 12:56:38,entry,S,1
03/03/2020 12:56:54,entry,C,1
03/03/2020 12:58:13,exit,N,1
03/03/2020 12:58:25,exit,N,0
03/03/2020 12:59:40,entry,S,1
03/03/2020 13:00:37,exit,C,1
03/03/2020 13:02:47,exit,C,1
03/03/2020 13:03:60,entry,C,1
03/03/2020 13:04:28,exit,S,1
03/03/2020 13:04:43,exit,S,1
03/03/2020 13:05:07,exit,C,1
03/03/2020 13:08:51,exit,C,1
03/03/2020 13:10:55,entry,S,0
03/03/2020 13:11:33,entry,S,1
03/03/2020 13:11:36,exit,S,1
03/03/2020 13:13:24,exit,S,1
03/03/2020 13:13:40,entry,C,1
03/03/2020 13:15:17,entry,N,1
03/03/2020 13:16:11,entry,C,1
03/03/2020 13:16:30,exit,S,1
03/03/2020 13:17:24,exit,C,1
03/03/2020 13:17:28,entry,C,1
03/03/2020 13:17:32,exit,S,1
03/03/2020 13:17:57,entry,S,1
03/03/2020 13:18:05,entry,N,1
03/03/2020 13:19:57,exit,C,1
03/03/2020 13:20:35,exit,C,1
03/03/2020 13:21:09,entry,C,1
03/03/2020 13:21:23,entry,N,1
03/03/2020 13:21:28,exit,C,1
03/03/2020 13:21:57,entry,C,1
03/03/2020 13:22:41,entry,N,1
03/03/2020 13:22:57,exit,C,1
03/03/2020 13:23:15,exit,C,1
03/03/2020 13:23:57,exit,C,0
03/03/2020 13:23:59,exit,S,1
03/03/2020 13:27:11,entry,C,1
03/03/2020 13:27:42,exit,C,1
03/03/2020 13:29:14,exit,S,1
03/03/2020 13:29:23,entry,S,1
03/03/2020 13:29:40,entry,C,1
03/03/2020 13:29:51,entry,C,1
03/03/2020 13:30:22,exit,N,1
03/03/2020 13:30:30,entry,C,1
03/03/2020 13:31:14,exit,S,0
03/03/2020 13:31:27,entry,C,1
03/03/2020 13:31:29,exit,C,1
03/03/2020 13:31:36,entry,C,1
03/03/2020 13:33:42,entry,C,1
03/03/2020 13:34:07,entry,C,1
03/03/2020 13:35:53,exit,N,1
03/03/2020 13:37:40,exit,C,0
03/03/2020 13:38:20,entry,C,1
03/03/2020 13:38:22,entry,S,1
03/03/2020 13:39:17,exit,C,1
03/03/2020 13:40:07,entry,C,1
03/03/2020 13:40:08,exit,S,1
03/03/2020 13:40:22,entry,N,1
03/03/2020 13:40:47,exit,S,1
03/03/2020 13:44:05,entry,S,1
03/03/2020 13:44:30,entry,N,1
03/03/2020 13:44:54,exit,C,1
03/03/2020 13:46:17,entry,S,1
03/03/2020 13:47:00,entry,S,1
03/03/2020 13:48:56,exit,S,1
03/03/2020 13:50:10,exit,C,1
03/03/2020 13:50:23,exit,C,1
03/03/2020 13:50:53,exit,C,1
03/03/2020 13:51:37,exit,N,1
03/03/2020 13:51:41,entry,S,1
03/03/2020 13:51:45,entry,C,1
03/03/2020 13:53:22,entry,S,1
03/03/2020 13:53:37,exit,N,1
03/03/2020 13:54:16,exit,C,0
03/03/2020 13:55:35,entry,S,1
03/03/2020 13:55:37,exit,C,1
03/03/2020 13:55:41,exit,N,1
03/03/2020 13:56:14,exit,N,1
03/03/2020 13:56:38,exit,S,1
03/03/2020 13:56:47,exit,C,1
03/03/2020 13:58:04,entry,N,1
03/03/2020 13:58:49,exit,S,1
03/03/2020 13:59:06,entry,N,1
03/03/2020 14:00:15,entry,S,1
03/03/2020 14:00:35,exit,S,1
03/03/2020 14:01:06,exit,C,0
03/03/2020 14:01:16,exit,C,1
03/03/2020 14:01:54,exit,C,1
03/03/2020 14:03:29,exit,S,0
03/03/2020 14:06:45,entry,N,1
03/03/2020 14:07:56,entry,S,1
03/03/2020 14:08:25,entry,S,1
03/03/2020 14:10:15,entry,C,1
03/03/2020 14:11:37,entry,C,1
03/03/2020 14:15:24,entry,C,1
03/03/2020 14:15:28,exit,C,1
03/03/2020 14:17:00,entry,S,1
03/03/2020 14:17:39,entry,C,1
03/03/2020 14:18:21,entry,C,1
03/03/2020 14:19:25,exit,N,1
03/03/2020 14:23:02,entry,S,1
03/03/2020 14:30:00,exit,C,0
03/03/2020 14:30:13,exit,C,1
03/03/2020 14:31:05,exit,S,1
03/03/2020 14:31:60,exit,C,1
03/03/2020 14:34:01,exit,S,0
03/03/2020 14:35:55,exit,S,1
03/03/2020 14:35:56,entry,N,1
03/03/2020 14:39:28,exit,N,0
03/03/2020 14:43:35,entry,C,1
03/03/2020 14:45:45,entry,S,1
03/03/2020 14:52:28,entry,C,1
03/03/2020 14:54:32,exit,C,1
03/03/2020 14:55:35,entry,S,1
03/03/2020 14:58:22,entry,C,1
03/03/2020 15:00:34,exit,S,1
03/03/2020 15:02:22,exit,C,1
03/03/2020 15:04:24,exit,S,1
03/03/2020 15:06:08,exit,C,1
03/03/2020 15:07:50,entry,S,1
03/03/2020 15:08:47,entry,C,1
03/03/2020 15:12:25,entry,N,1
03/03/2020 15:14:04,entry,C,1
03/03/2020 15:15:16,exit,S,1
03/03/2020 15:17:53,exit,S,1
03/03/2020 15:18:03,exit,C,0
03/03/2020 15:18:10,exit,S,0
03/03/2020 15:24:60,entry,C,1
03/03/2020 15:25:18,exit,S,1
03/03/2020 15:26:35,entry,C,1
03/03/2020 15:28:04,exit,S,1
03/03/2020 15:28:20,exit,C,1
03/03/2020 15:31:13,exit,S,1
03/03/2020 15:31:23,exit,C,1
03/03/2020 15:31:57,exit,S,1
03/03/2020 15:33:41,entry,C,0
03/03/2020 15:38:42,entry,S,1
03/03/2020 15:38:44,entry,S,1
03/03/2020 15:39:14,exit,C,1
03/03/2020 15:39:50,entry,S,1
03/03/2020 15:41:06,exit,C,0
03/03/2020 15:42:05,exit,C,1
03/03/2020 15:45:07,exit,C,0
03/03/2020 15:48:43,exit,C,1
03/03/2020 15:48:52,exit,S,1
03/03/2020 15:50:09,entry,S,0
03/03/2020 15:51:14,entry,C,1
03/03/2020 15:54:36,entry,S,1
03/03/2020 15:55:05,exit,S,1
03/03/2020 15:55:28,exit,S,1
03/03/2020 15:55:37,exit,C,1
03/03/2020 15:55:43,exit,N,1
03/03/2020 16:01:29,exit,S,0
03/03/2020 16:03:01,entry,S,1
03/03/2020 16:07:55,exit,C,1
03/03/2020 16:08:52,exit,S,0
03/03/2020 16:09:10,entry,N,1
03/03/2020 16:10:49,entry,C,1
03/03/2020 16:12:55,exit,C,1
03/03/2020 16:13:10,exit,C,1
03/03/2020 16:14:37,exit,N,1
03/03/2020 16:16:40,exit,S,1
03/03/2020 16:17:17,entry,C,1
03/03/2020 16:21:13,exit,C,0
03/03/2020 16:27:38,entry,C,0
03/03/2020 16:29:42,exit,C,1
03/03/2020 16:31:12,entry,C,1
03/03/2020 16:32:53,exit,S,1
03/03/2020 16:38:11,exit,S,0
03/03/2020 16:38:32,exit,S,1
03/03/2020 16:40:42,entry,S,1
03/03/2020 16:40:46,exit,C,1
03/03/2020 16:44:06,exit,N,1
03/03/2020 16:44:53,entry,N,1
03/03/2020 16:45:53,exit,S,1
03/03/2020 16:46:01,exit,C,0
03/03/2020 16:49:29,exit,C,1
03/03/2020 16:49:44,entry,C,1
03/03/2020 16:53:55,entry,C,1
03/03/2020 16:55:34,exit,N,0
03/03/2020 16:58:22,exit,S,1
03/03/2020 16:59:01,exit,C,1
03/03/2020 16:59:03,entry,N,1
03/03/2020 17:00:44,exit,C,1
03/03/2020 17:01:19,exit,N,1
03/03/2020 17:03:37,exit,N,1
03/03/2020 17:03:40,exit,C,1
03/03/2020 17:03:52,exit,S,1
03/03/2020 17:08:27,exit,N,1
03/03/2020 17:10:05,exit,C,0
03/03/2020 17:10:42,entry,S,1
03/03/2020 17:11:40,exit,C,0
03/03/2020 17:16:01,exit,S,1
03/03/2020 17:16:19,exit,C,1
03/03/2020 17:24:35,entry,C,1
03/03/2020 17:26:38,exit,N,1
03/03/2020 17:29:56,exit,C,1
03/03/2020 17:30:47,entry,C,1
03/03/2020 17:30:51,exit,N,1
03/03/2020 17:31:07,exit,S,1
03/03/2020 17:32:29,exit,C,1
03/03/2020 17:35:06,exit,S,1
03/03/2020 17:35:41,entry,C,1
03/03/2020 17:36:40,exit,C,1
03/03/2020 17:36:58,exit,C,1
03/03/2020 17:37:12,exit,C,1
03/03/2020 17:37:58,exit,S,1
03/03/2020 17:38:03,exit,C,1
03/03/2020 17:38:30,exit,C,1
03/03/2020 17:43:17,exit,C,0
03/03/2020 17:45:36,exit,C,0
03/03/2020 17:46:11,exit,S,1
03/03/2020 17:47:08,exit,N,1
03/03/2020 17:48:08,exit,C,1
03/03/2020 17:50:50,exit,N,1
03/03/2020 17:51:56,exit,S,1
03/03/2020 17:52:01,exit,C,0
03/03/2020 17:52:09,exit,N,1
03/03/2020 17:52:51,exit,C,1
03/03/2020 17:54:58,exit,C,1
03/03/2020 17:57:29,exit,C,1
03/03/2020 17:57:44,exit,S,1
03/03/2020 17:58:08,exit,C,1
03/03/2020 17:59:09,exit,C,1
03/03/2020 17:59:10,exit,S,1
03/03/2020 17:59:11,exit,C,1
