################################################################################
# This file contains a transactional data dump of students entering and leaving
# at the University Road drop-off gate. That is, the entrance closest to the
# Engineering buildings. There are three turnstiles. The first is North,
# denoted with 'N', and is closest to the Mineral Sciences Building. The second 
# is in the centre, denoted with 'C', and closest to the Mining Engineering
# Study Centre. The third is South, denoted by 'S', and is closest to the
# Engineering 2 Building.
#
# The time stamp indicates the time of day first in the compact format HHMMSS
# and then the date as day/month/year. There is a variable indicating whether
# this is an 'entry' into the campus or an 'exit' leaving the campus. The
# 'success' variable indicates a '1' if the transaction was completed with only
# one tap of the student card, and '0' if two or more taps were required.
#
# The final variable indicates the system's estimate for the entry or exit
# transaction duration (in seconds). That is the time from when a student's
# card is first tapped until the turnstile is activated and locked again behind 
# the student. 
################################################################################


date,type,turnstile,success,duration
192436 02/03/2020,exit,S,1,6.74
192613 02/03/2020,exit,C,1,5.15
193245 02/03/2020,exit,S,1,5.97
193323 02/03/2020,exit,S,1,7.1
194402 02/03/2020,exit,N,1,7.17
194423 02/03/2020,exit,C,1,7.55
194449 02/03/2020,exit,N,1,7.39
194502 02/03/2020,exit,C,0,5.71
194552 02/03/2020,exit,S,1,6.37
194655 02/03/2020,entry,C,1,6.85
194712 02/03/2020,exit,C,1,7.22
194956 02/03/2020,exit,N,1,7.24
195036 02/03/2020,exit,C,1,7.39
195506 02/03/2020,exit,N,1,6.47
195618 02/03/2020,exit,C,1,5.6
195620 02/03/2020,exit,S,1,5.62
195648 02/03/2020,exit,C,1,5.94
195706 02/03/2020,exit,S,1,5.01
195837 02/03/2020,exit,C,1,6.25
200024 02/03/2020,exit,N,1,7.08
200128 02/03/2020,exit,C,1,6.98
200331 02/03/2020,exit,S,0,7.08
200349 02/03/2020,exit,C,0,5.72
200427 02/03/2020,entry,S,1,7.34
200639 02/03/2020,exit,C,1,5.01
200836 02/03/2020,exit,N,1,6.73
200909 02/03/2020,exit,S,1,6.23
200932 02/03/2020,entry,C,1,5.48
201014 02/03/2020,exit,C,1,4.43
201117 02/03/2020,exit,C,1,6.87
201248 02/03/2020,exit,C,1,7.06
201717 02/03/2020,exit,C,1,6.86
202256 02/03/2020,exit,C,1,5.32
202352 02/03/2020,exit,C,1,5.76
203118 02/03/2020,exit,S,0,6.31
203143 02/03/2020,exit,S,1,7.01
203252 02/03/2020,exit,C,1,8.04
204140 02/03/2020,exit,S,0,7.45
204237 02/03/2020,exit,N,0,5.79
204617 02/03/2020,exit,C,1,6.1
204954 02/03/2020,exit,C,1,6.4
205246 02/03/2020,exit,C,1,6
205308 02/03/2020,exit,S,1,6.83
205758 02/03/2020,exit,S,1,6.21
210436 02/03/2020,exit,S,1,6.78
211815 02/03/2020,exit,C,1,7.32
212808 02/03/2020,exit,C,1,7.64
214132 02/03/2020,exit,C,1,6.13
215703 02/03/2020,exit,C,1,5.04
215908 02/03/2020,exit,C,0,5.86
220153 02/03/2020,exit,C,1,7.84
220517 02/03/2020,exit,C,1,5.57
220855 02/03/2020,exit,S,1,5.01
223210 02/03/2020,exit,C,1,8.03
223420 02/03/2020,exit,N,1,7.38
224329 02/03/2020,entry,N,1,6.41
224557 02/03/2020,exit,S,1,6.57
224825 02/03/2020,exit,C,1,6.84
225249 02/03/2020,exit,S,1,6.88
225840 02/03/2020,entry,S,1,6.73
225954 02/03/2020,exit,N,1,5.12
231847 02/03/2020,exit,S,1,6.48
233333 02/03/2020,exit,C,1,8.31
233602 02/03/2020,exit,C,0,7.63
234715 02/03/2020,exit,C,1,6.61
235446 02/03/2020,exit,C,1,7.71
003006 03/03/2020,exit,S,1,6.87
003646 03/03/2020,exit,S,1,6.94
003909 03/03/2020,exit,C,1,5.57
004903 03/03/2020,exit,S,1,6.73
005019 03/03/2020,exit,N,1,5.44
013640 03/03/2020,exit,S,1,6.99
014111 03/03/2020,entry,C,1,4.97
020448 03/03/2020,exit,N,1,5.05
025453 03/03/2020,entry,S,1,4.05
033038 03/03/2020,entry,N,1,6.86
050152 03/03/2020,exit,C,1,5.25
052745 03/03/2020,exit,C,1,6.66
053038 03/03/2020,exit,S,1,6.8
060521 03/03/2020,entry,S,1,5.89
060544 03/03/2020,entry,S,1,7.23
061052 03/03/2020,exit,S,1,6.46
061614 03/03/2020,entry,S,1,5.7
061731 03/03/2020,entry,N,1,6.58
062159 03/03/2020,entry,N,1,6.96
062629 03/03/2020,entry,S,1,6.16
063229 03/03/2020,entry,C,1,6.04
063238 03/03/2020,entry,C,1,6.99
063924 03/03/2020,exit,C,1,6.76
063945 03/03/2020,entry,N,1,7.19
064105 03/03/2020,entry,S,1,6.72
064149 03/03/2020,exit,C,1,6.47
064212 03/03/2020,entry,S,1,7.98
064403 03/03/2020,entry,C,1,6.56
064419 03/03/2020,entry,C,1,7.4
064544 03/03/2020,exit,S,1,6.69
064612 03/03/2020,entry,C,1,6.72
065006 03/03/2020,exit,S,1,6.13
065054 03/03/2020,entry,C,1,5.9
065227 03/03/2020,entry,C,1,4.31
065338 03/03/2020,entry,C,1,6.04
065443 03/03/2020,entry,C,1,6.83
065609 03/03/2020,entry,C,1,6.53
065850 03/03/2020,exit,C,1,7.58
070022 03/03/2020,entry,S,1,7.52
070045 03/03/2020,entry,C,1,7.09
070050 03/03/2020,entry,C,1,4.53
070209 03/03/2020,entry,S,1,7.41
070304 03/03/2020,entry,N,1,6.19
070354 03/03/2020,entry,C,1,6.63
070414 03/03/2020,entry,C,1,6.71
070734 03/03/2020,entry,S,1,6.84
070757 03/03/2020,entry,S,0,7.48
070907 03/03/2020,entry,C,1,4.69
071353 03/03/2020,entry,S,1,6.3
071443 03/03/2020,entry,N,1,5.36
071459 03/03/2020,entry,S,1,5.36
071625 03/03/2020,entry,N,1,5.26
071703 03/03/2020,entry,C,1,6.37
072138 03/03/2020,entry,C,1,6.12
072225 03/03/2020,entry,N,1,6.59
072321 03/03/2020,exit,C,1,5.18
072357 03/03/2020,exit,S,1,7.87
072359 03/03/2020,exit,C,1,7.61
072432 03/03/2020,entry,C,1,6.53
072514 03/03/2020,entry,C,1,5.85
072526 03/03/2020,entry,N,1,7.29
072732 03/03/2020,entry,N,1,7.17
072944 03/03/2020,entry,C,1,6.62
073015 03/03/2020,entry,S,1,7.54
073151 03/03/2020,entry,C,1,6.62
073206 03/03/2020,entry,C,1,7.39
073212 03/03/2020,entry,S,1,6.27
073213 03/03/2020,entry,C,1,6.92
073217 03/03/2020,entry,C,1,7.93
073242 03/03/2020,entry,C,1,7.99
073246 03/03/2020,entry,C,1,6.23
073254 03/03/2020,entry,S,1,8.1
073523 03/03/2020,entry,S,1,7.83
073526 03/03/2020,entry,S,0,8.05
073548 03/03/2020,entry,C,1,6.6
073614 03/03/2020,entry,C,1,7.1
073649 03/03/2020,entry,S,1,5.31
073729 03/03/2020,entry,N,1,7.32
074018 03/03/2020,entry,C,0,5.74
074042 03/03/2020,exit,S,1,5.65
074130 03/03/2020,entry,N,1,5.72
074144 03/03/2020,entry,S,1,7.87
074203 03/03/2020,entry,C,1,6.08
074324 03/03/2020,entry,S,1,6.98
074325 03/03/2020,entry,N,1,7.34
074341 03/03/2020,exit,C,1,7.23
074455 03/03/2020,entry,C,1,6.63
074505 03/03/2020,entry,C,1,6.58
074518 03/03/2020,entry,C,1,7.16
074604 03/03/2020,entry,C,1,6.58
074630 03/03/2020,entry,S,1,6.6
074636 03/03/2020,entry,N,1,8.05
074735 03/03/2020,entry,S,1,6.09
074758 03/03/2020,exit,S,1,7.17
074812 03/03/2020,entry,C,1,6.84
074902 03/03/2020,entry,C,1,7.48
075105 03/03/2020,entry,S,1,5.83
075306 03/03/2020,entry,C,0,6.63
075409 03/03/2020,entry,C,1,5.8
075728 03/03/2020,exit,N,1,7.87
075849 03/03/2020,exit,C,0,6.17
075914 03/03/2020,entry,C,1,6.7
075932 03/03/2020,exit,S,1,6.14
080031 03/03/2020,entry,S,1,7.15
080054 03/03/2020,entry,S,1,7.9
080201 03/03/2020,entry,C,1,6.42
080222 03/03/2020,exit,S,0,5.12
080252 03/03/2020,entry,S,1,5.84
080256 03/03/2020,entry,C,1,6.68
080420 03/03/2020,entry,S,1,5.41
080648 03/03/2020,entry,C,1,5.41
080706 03/03/2020,entry,N,1,7.73
080814 03/03/2020,entry,C,1,5.59
080828 03/03/2020,entry,S,1,5.75
080854 03/03/2020,entry,C,1,6.48
080915 03/03/2020,entry,C,1,8.35
080933 03/03/2020,entry,C,1,6.29
081031 03/03/2020,entry,C,1,6.25
081128 03/03/2020,entry,C,1,6.2
081241 03/03/2020,exit,C,1,6.11
081329 03/03/2020,entry,S,1,8.05
081436 03/03/2020,entry,S,1,7.02
081458 03/03/2020,entry,N,1,6.31
081512 03/03/2020,entry,C,1,7.55
081550 03/03/2020,entry,C,1,7
081601 03/03/2020,exit,C,1,5.24
081620 03/03/2020,entry,N,1,8.1
081750 03/03/2020,exit,C,1,6.46
081757 03/03/2020,entry,N,1,5.69
081849 03/03/2020,entry,S,1,6.17
082000 03/03/2020,entry,S,1,5.97
082101 03/03/2020,entry,C,1,7.2
082140 03/03/2020,entry,C,1,6.77
082217 03/03/2020,entry,N,1,6.02
082227 03/03/2020,entry,C,1,6.95
082521 03/03/2020,entry,C,1,6.34
082628 03/03/2020,exit,N,1,5.75
082638 03/03/2020,entry,S,1,6.09
082718 03/03/2020,entry,C,1,6.38
082750 03/03/2020,entry,C,1,7.91
082803 03/03/2020,entry,C,1,8.37
082831 03/03/2020,exit,C,1,5.84
082843 03/03/2020,entry,C,1,7.76
083003 03/03/2020,entry,C,1,7.19
083007 03/03/2020,entry,C,1,7.16
083009 03/03/2020,entry,S,1,6.85
083033 03/03/2020,entry,C,1,6.59
083105 03/03/2020,entry,C,0,6.58
083229 03/03/2020,entry,N,1,6.67
083304 03/03/2020,exit,N,1,5.27
083321 03/03/2020,entry,C,1,6.94
083433 03/03/2020,entry,S,1,7.46
083452 03/03/2020,exit,S,1,6.66
083509 03/03/2020,entry,N,1,6.42
083739 03/03/2020,entry,S,1,7.14
083850 03/03/2020,entry,S,1,5.83
083907 03/03/2020,entry,S,1,7.51
083928 03/03/2020,entry,C,1,6.89
084116 03/03/2020,entry,N,1,6.12
084155 03/03/2020,entry,S,1,5.55
084444 03/03/2020,entry,C,1,5.24
084602 03/03/2020,entry,C,1,6.9
084625 03/03/2020,entry,C,1,7.07
084944 03/03/2020,exit,N,1,6.28
085053 03/03/2020,entry,N,1,6.71
085144 03/03/2020,entry,S,1,6.12
085148 03/03/2020,entry,N,1,5.73
085234 03/03/2020,entry,C,1,5.93
085411 03/03/2020,exit,S,1,6.05
085422 03/03/2020,entry,S,1,6.16
085444 03/03/2020,entry,C,1,6.5
085501 03/03/2020,entry,C,1,7.02
085547 03/03/2020,entry,S,1,7.31
085840 03/03/2020,entry,S,1,6.61
085918 03/03/2020,entry,C,1,7.04
090123 03/03/2020,entry,S,1,5.85
090151 03/03/2020,entry,C,0,6.67
090151 03/03/2020,exit,C,1,6.92
090207 03/03/2020,exit,C,1,5.46
090420 03/03/2020,entry,S,1,7.14
090527 03/03/2020,exit,S,1,5.78
090528 03/03/2020,entry,C,0,6.58
090629 03/03/2020,entry,S,1,5.27
090800 03/03/2020,exit,N,1,4.56
090832 03/03/2020,exit,C,1,6
090932 03/03/2020,entry,C,1,6.01
090950 03/03/2020,entry,C,1,6.48
091021 03/03/2020,entry,N,1,5.97
091042 03/03/2020,entry,S,1,7.13
091104 03/03/2020,entry,C,1,6.75
091152 03/03/2020,entry,S,1,7.03
091354 03/03/2020,entry,S,1,6.61
091634 03/03/2020,entry,C,1,7.18
091901 03/03/2020,entry,C,1,6.54
092006 03/03/2020,exit,N,1,5.88
092035 03/03/2020,exit,N,0,7.16
092122 03/03/2020,exit,S,1,5.93
092210 03/03/2020,entry,C,1,6.41
092238 03/03/2020,entry,C,1,5.51
092308 03/03/2020,entry,S,1,7.28
092454 03/03/2020,entry,C,1,7.38
092505 03/03/2020,entry,S,1,6.58
092529 03/03/2020,entry,S,1,6.35
092530 03/03/2020,exit,C,1,6.16
092701 03/03/2020,exit,C,1,5.36
092717 03/03/2020,entry,C,1,6.73
092746 03/03/2020,entry,N,0,5.29
092758 03/03/2020,entry,S,1,5.93
092849 03/03/2020,entry,C,1,6.11
092852 03/03/2020,entry,S,0,6.74
092921 03/03/2020,entry,N,1,6
092935 03/03/2020,entry,C,1,7.25
093015 03/03/2020,exit,S,1,6.44
093027 03/03/2020,entry,S,1,6.48
093032 03/03/2020,entry,N,1,6.33
093141 03/03/2020,entry,C,1,6.81
093230 03/03/2020,exit,C,1,7.61
093445 03/03/2020,entry,S,1,6.82
093459 03/03/2020,entry,S,1,6.44
093501 03/03/2020,entry,C,0,7.02
093636 03/03/2020,entry,C,0,7.8
093817 03/03/2020,entry,S,1,6.92
093901 03/03/2020,entry,S,1,5.25
093904 03/03/2020,exit,S,1,6.88
093910 03/03/2020,entry,S,1,5.33
094226 03/03/2020,entry,S,1,5.29
094317 03/03/2020,exit,N,1,5.79
094428 03/03/2020,entry,C,1,7.07
094445 03/03/2020,entry,N,1,4.96
094502 03/03/2020,exit,C,0,6.35
094523 03/03/2020,exit,S,1,6.28
094526 03/03/2020,entry,S,1,6.86
094543 03/03/2020,exit,C,1,6.57
094926 03/03/2020,entry,C,0,5.88
095006 03/03/2020,entry,C,1,5.6
095034 03/03/2020,exit,S,1,6.76
095146 03/03/2020,entry,N,1,6.93
095210 03/03/2020,exit,S,1,7.75
095248 03/03/2020,exit,N,1,5.93
095310 03/03/2020,exit,C,1,6.15
095359 03/03/2020,entry,C,1,7.63
095421 03/03/2020,entry,N,0,6.41
095425 03/03/2020,exit,S,0,7.15
095639 03/03/2020,entry,N,1,7.14
095658 03/03/2020,exit,N,1,7.6
095816 03/03/2020,exit,C,1,6.81
095903 03/03/2020,exit,S,1,5.67
100053 03/03/2020,entry,C,1,6.19
100128 03/03/2020,exit,N,0,6.28
100156 03/03/2020,entry,C,0,6.59
100554 03/03/2020,exit,C,1,6.28
100608 03/03/2020,exit,S,1,6.52
100643 03/03/2020,entry,S,1,6.7
100651 03/03/2020,entry,C,1,6.61
100652 03/03/2020,entry,S,1,7.83
100810 03/03/2020,exit,C,0,6.1
100830 03/03/2020,entry,C,1,5.45
100928 03/03/2020,exit,C,1,8.08
101042 03/03/2020,exit,N,1,7.62
101049 03/03/2020,exit,C,0,5.29
101131 03/03/2020,exit,S,1,5.23
101132 03/03/2020,entry,C,1,7.86
101233 03/03/2020,entry,S,1,7.31
101349 03/03/2020,exit,S,1,6.73
101430 03/03/2020,exit,C,1,6.61
101512 03/03/2020,exit,C,1,5.96
101528 03/03/2020,entry,N,1,6.98
101650 03/03/2020,entry,S,1,6.76
101813 03/03/2020,entry,C,1,5.61
101827 03/03/2020,entry,N,1,6.7
102113 03/03/2020,exit,C,1,5.69
102127 03/03/2020,entry,S,1,7.11
102230 03/03/2020,entry,C,0,7.5
102260 03/03/2020,entry,S,1,6.39
102326 03/03/2020,exit,N,1,5.98
102328 03/03/2020,entry,C,1,6.03
102420 03/03/2020,exit,N,0,7.35
102544 03/03/2020,exit,S,1,7.42
102754 03/03/2020,exit,S,1,8.63
102758 03/03/2020,exit,C,1,7.39
102915 03/03/2020,entry,S,1,7.33
103001 03/03/2020,entry,C,0,7.15
103137 03/03/2020,exit,C,1,5.75
103148 03/03/2020,exit,C,1,6.62
103230 03/03/2020,entry,C,1,7.6
103325 03/03/2020,entry,S,1,7.71
103332 03/03/2020,exit,S,1,5.36
103603 03/03/2020,entry,C,1,6.52
103651 03/03/2020,exit,C,1,6.62
103759 03/03/2020,exit,C,0,5.87
103914 03/03/2020,exit,C,1,7.65
104049 03/03/2020,entry,C,1,8.37
104446 03/03/2020,entry,N,1,6.76
104532 03/03/2020,exit,C,1,6.42
104633 03/03/2020,entry,C,0,6.66
104719 03/03/2020,entry,S,1,7.76
104825 03/03/2020,entry,C,1,7.02
104940 03/03/2020,entry,S,1,6.67
105022 03/03/2020,entry,N,1,6.38
105056 03/03/2020,entry,S,1,6.45
105137 03/03/2020,entry,N,1,8.1
105307 03/03/2020,entry,C,1,6.48
105343 03/03/2020,entry,C,1,5.98
105417 03/03/2020,entry,C,1,7.83
105501 03/03/2020,exit,C,0,7.13
105537 03/03/2020,exit,S,1,5.5
105606 03/03/2020,entry,C,1,6.56
105654 03/03/2020,exit,C,1,6.31
105729 03/03/2020,entry,S,1,6.92
105851 03/03/2020,entry,S,1,6.62
105901 03/03/2020,exit,S,1,7.11
105923 03/03/2020,entry,C,1,6.41
110045 03/03/2020,entry,S,1,7.5
110051 03/03/2020,entry,C,1,5.41
110257 03/03/2020,entry,S,1,6.4
110316 03/03/2020,entry,C,1,7.22
110327 03/03/2020,exit,C,1,6.18
110523 03/03/2020,entry,C,1,6.48
110536 03/03/2020,entry,C,1,6.23
110821 03/03/2020,exit,S,1,7.21
111023 03/03/2020,exit,S,1,5.65
111109 03/03/2020,exit,C,1,5.93
111246 03/03/2020,entry,C,1,5.85
111653 03/03/2020,entry,C,1,6.63
111812 03/03/2020,entry,C,1,6.51
111856 03/03/2020,exit,C,1,5.15
112057 03/03/2020,exit,S,1,5.96
112122 03/03/2020,exit,C,1,7.06
112159 03/03/2020,exit,C,0,6.52
112414 03/03/2020,entry,S,1,5.88
112537 03/03/2020,exit,C,1,4.23
112552 03/03/2020,entry,C,0,5.68
112614 03/03/2020,exit,C,1,7.41
112824 03/03/2020,entry,C,1,6.35
112946 03/03/2020,entry,S,1,6.1
113003 03/03/2020,entry,S,0,6.72
113040 03/03/2020,exit,C,1,7.44
113151 03/03/2020,entry,C,1,5.23
113201 03/03/2020,exit,C,1,4.5
113239 03/03/2020,entry,C,1,6.54
113310 03/03/2020,exit,S,1,6.86
113348 03/03/2020,exit,C,1,7.32
113354 03/03/2020,entry,S,1,5.79
113422 03/03/2020,exit,C,1,5.69
113428 03/03/2020,entry,C,1,7
113523 03/03/2020,entry,S,1,7.44
113526 03/03/2020,entry,N,1,6.11
113812 03/03/2020,entry,C,1,6.46
113902 03/03/2020,entry,S,1,7.77
113937 03/03/2020,exit,S,1,6.14
114355 03/03/2020,entry,C,1,5.5
114417 03/03/2020,exit,C,1,6.05
114609 03/03/2020,exit,N,1,6.82
114638 03/03/2020,entry,C,1,6.23
114700 03/03/2020,exit,C,1,6.28
114814 03/03/2020,exit,C,0,6.91
114933 03/03/2020,exit,S,0,6.7
114935 03/03/2020,exit,C,1,6.03
114940 03/03/2020,entry,S,1,6.65
115509 03/03/2020,entry,S,1,6.2
115936 03/03/2020,exit,S,1,7.3
115957 03/03/2020,entry,C,1,6.52
120007 03/03/2020,entry,C,1,5.66
120054 03/03/2020,exit,S,1,5.73
120311 03/03/2020,entry,C,1,6.79
120544 03/03/2020,entry,C,1,5.94
120601 03/03/2020,entry,C,1,6.5
120845 03/03/2020,entry,C,1,5.07
121132 03/03/2020,entry,N,1,5.54
121147 03/03/2020,exit,C,1,8.26
121219 03/03/2020,entry,S,0,8.27
121429 03/03/2020,exit,C,1,7.41
121449 03/03/2020,exit,S,0,6.78
121601 03/03/2020,exit,C,1,7.09
121629 03/03/2020,entry,S,1,6.1
121807 03/03/2020,exit,C,0,5.53
121819 03/03/2020,entry,S,1,7.45
121826 03/03/2020,exit,N,1,6.82
121944 03/03/2020,entry,C,1,6.3
122027 03/03/2020,exit,N,0,7.17
122123 03/03/2020,entry,S,1,6.84
122447 03/03/2020,entry,S,1,7.18
122533 03/03/2020,exit,S,1,6.15
122615 03/03/2020,entry,S,1,6.51
122617 03/03/2020,entry,C,1,7.18
122623 03/03/2020,entry,C,1,5.59
122757 03/03/2020,entry,C,1,6.32
123017 03/03/2020,entry,C,1,6.7
123031 03/03/2020,entry,N,0,4.66
123042 03/03/2020,exit,C,0,5.98
123139 03/03/2020,entry,C,1,6.99
123205 03/03/2020,entry,C,1,5.89
123248 03/03/2020,entry,C,1,7.35
123443 03/03/2020,entry,C,1,5.54
123629 03/03/2020,entry,C,1,8.04
123841 03/03/2020,entry,C,1,5.82
123842 03/03/2020,entry,C,1,6.27
124126 03/03/2020,exit,S,1,6.9
124349 03/03/2020,entry,C,1,7.68
124407 03/03/2020,exit,C,0,5.43
124511 03/03/2020,entry,S,1,6.29
124808 03/03/2020,entry,C,1,6.87
124900 03/03/2020,exit,C,0,6.94
125137 03/03/2020,exit,S,0,6.6
125157 03/03/2020,entry,C,1,6.89
125425 03/03/2020,entry,C,1,6.66
125440 03/03/2020,exit,C,1,6.06
125501 03/03/2020,entry,S,1,6.65
125745 03/03/2020,entry,C,1,6.06
125805 03/03/2020,exit,S,1,6.09
125943 03/03/2020,entry,S,1,7.14
130232 03/03/2020,exit,N,0,5.52
130319 03/03/2020,entry,C,1,6.02
130357 03/03/2020,exit,S,1,5.6
130533 03/03/2020,entry,S,1,6.96
130556 03/03/2020,entry,C,1,5.63
130611 03/03/2020,exit,S,1,8.13
130816 03/03/2020,exit,C,1,6.02
130907 03/03/2020,exit,S,1,7.8
131010 03/03/2020,exit,S,1,6.12
131235 03/03/2020,entry,N,1,6.99
131428 03/03/2020,exit,C,1,8.13
131441 03/03/2020,entry,C,1,5.82
131445 03/03/2020,entry,S,1,5.47
131540 03/03/2020,exit,S,1,5.91
131623 03/03/2020,entry,S,1,8.41
131637 03/03/2020,entry,S,1,6.22
131722 03/03/2020,entry,C,1,6.56
131725 03/03/2020,exit,S,1,6.37
131730 03/03/2020,exit,N,1,5.86
131742 03/03/2020,entry,C,0,7.68
131755 03/03/2020,entry,S,1,7.67
131849 03/03/2020,entry,N,1,4.97
131922 03/03/2020,entry,N,1,5.33
132027 03/03/2020,entry,S,1,6.89
132043 03/03/2020,exit,S,0,7.33
132058 03/03/2020,exit,N,1,7.24
132230 03/03/2020,entry,C,1,5.93
132302 03/03/2020,entry,S,1,6.54
132315 03/03/2020,exit,C,1,6.69
132418 03/03/2020,exit,N,1,7.03
132436 03/03/2020,entry,S,1,7.55
132545 03/03/2020,entry,C,0,7.72
132648 03/03/2020,entry,C,1,5.49
132905 03/03/2020,entry,S,1,6.48
132929 03/03/2020,exit,C,1,6.12
132935 03/03/2020,exit,S,1,5.78
133016 03/03/2020,exit,S,0,6.44
133116 03/03/2020,entry,C,1,6.99
133133 03/03/2020,exit,C,1,7.15
133424 03/03/2020,exit,C,1,4.94
133435 03/03/2020,entry,S,1,6.98
133445 03/03/2020,exit,C,0,8.09
133615 03/03/2020,entry,S,1,7.19
133812 03/03/2020,exit,C,1,6.04
134121 03/03/2020,entry,C,1,5.94
134158 03/03/2020,entry,C,1,6.44
134219 03/03/2020,entry,C,1,6.31
134243 03/03/2020,exit,S,1,6.54
134513 03/03/2020,entry,C,1,7.1
134611 03/03/2020,entry,C,1,5.76
134654 03/03/2020,exit,C,1,7.2
134757 03/03/2020,exit,N,1,6.99
134952 03/03/2020,entry,S,1,6.21
134958 03/03/2020,entry,C,0,6.52
135016 03/03/2020,entry,C,1,7.19
135017 03/03/2020,entry,C,0,7.04
135049 03/03/2020,entry,S,1,6.84
135104 03/03/2020,exit,S,1,6.33
135116 03/03/2020,exit,S,1,5.83
135124 03/03/2020,entry,C,1,6.26
135210 03/03/2020,entry,C,1,6.31
135227 03/03/2020,exit,S,1,6.99
135327 03/03/2020,exit,N,1,6.51
135355 03/03/2020,entry,C,1,6.65
135411 03/03/2020,exit,C,0,7.63
135423 03/03/2020,exit,N,1,6.9
135437 03/03/2020,exit,S,1,5.97
135448 03/03/2020,entry,C,1,6.31
135533 03/03/2020,entry,S,1,6.37
135655 03/03/2020,exit,S,1,6.08
135819 03/03/2020,exit,C,1,6.39
135851 03/03/2020,exit,S,1,6.01
135932 03/03/2020,exit,C,1,5.28
140355 03/03/2020,entry,S,1,6.59
141049 03/03/2020,exit,C,1,6.99
141058 03/03/2020,entry,S,1,5.03
141247 03/03/2020,exit,C,1,6.4
141356 03/03/2020,exit,C,1,5.77
141411 03/03/2020,entry,C,1,5.9
141423 03/03/2020,exit,S,1,4.63
142136 03/03/2020,entry,S,1,5.9
142233 03/03/2020,exit,C,1,5.94
142535 03/03/2020,exit,S,1,5.73
142649 03/03/2020,exit,C,1,6.56
142907 03/03/2020,entry,S,1,6.59
143134 03/03/2020,exit,S,1,6.52
143247 03/03/2020,exit,S,1,5.94
143312 03/03/2020,entry,S,1,5.92
143322 03/03/2020,entry,C,1,5.87
143428 03/03/2020,exit,C,1,6.17
143715 03/03/2020,entry,C,1,6.09
143743 03/03/2020,exit,C,1,6.86
144005 03/03/2020,entry,S,1,7.63
144030 03/03/2020,exit,N,1,7.95
144139 03/03/2020,entry,S,1,6.55
144300 03/03/2020,exit,C,1,6.57
144352 03/03/2020,exit,C,1,5.96
144419 03/03/2020,exit,S,1,7.42
144440 03/03/2020,exit,C,1,5.5
144625 03/03/2020,entry,N,1,7.1
145000 03/03/2020,exit,C,1,5.1
145049 03/03/2020,entry,C,1,6.35
145147 03/03/2020,entry,S,1,5.46
145206 03/03/2020,entry,C,1,5.65
145905 03/03/2020,entry,N,1,6.85
145923 03/03/2020,entry,C,1,6.02
150043 03/03/2020,exit,S,1,7.23
150108 03/03/2020,entry,N,1,6.13
150156 03/03/2020,exit,S,1,6.13
150311 03/03/2020,entry,C,0,5.18
150505 03/03/2020,entry,C,1,6.96
150729 03/03/2020,exit,C,1,5.5
150747 03/03/2020,exit,C,1,5.91
150858 03/03/2020,exit,S,1,7.43
151032 03/03/2020,entry,C,1,6.47
151222 03/03/2020,exit,S,1,6.89
151245 03/03/2020,entry,C,1,6.18
151550 03/03/2020,entry,C,1,5.86
151616 03/03/2020,entry,C,1,6.38
151647 03/03/2020,entry,C,1,8.38
151960 03/03/2020,exit,C,1,7.36
152447 03/03/2020,exit,N,1,6.74
152520 03/03/2020,exit,C,1,6.85
152651 03/03/2020,exit,C,1,6.33
153111 03/03/2020,exit,N,1,6.43
153139 03/03/2020,exit,S,1,6.92
153404 03/03/2020,entry,C,1,6.64
153608 03/03/2020,exit,S,1,7.51
153724 03/03/2020,exit,C,1,6.06
153902 03/03/2020,exit,C,1,5.03
153904 03/03/2020,exit,S,1,5.97
153932 03/03/2020,exit,C,1,7.16
154048 03/03/2020,exit,C,1,5.83
154155 03/03/2020,exit,S,1,6.27
154542 03/03/2020,exit,C,1,5.56
154608 03/03/2020,exit,C,1,5.71
154623 03/03/2020,entry,C,1,5.5
154928 03/03/2020,entry,S,1,6.2
154941 03/03/2020,entry,C,1,6.56
155018 03/03/2020,exit,C,1,6.53
155235 03/03/2020,exit,C,0,8.29
155242 03/03/2020,exit,S,1,6.12
155248 03/03/2020,exit,N,1,6.28
155348 03/03/2020,exit,N,1,6.15
155435 03/03/2020,exit,S,1,7.2
160113 03/03/2020,exit,N,1,7.27
160141 03/03/2020,exit,C,1,6.15
160157 03/03/2020,exit,S,1,6.29
160160 03/03/2020,exit,C,1,5.74
160315 03/03/2020,exit,S,1,5.1
160319 03/03/2020,entry,N,1,6.47
160425 03/03/2020,exit,C,0,6.71
160545 03/03/2020,entry,C,1,7.32
160708 03/03/2020,exit,C,1,6.92
160818 03/03/2020,exit,C,1,6.55
160834 03/03/2020,exit,N,1,7.66
160932 03/03/2020,exit,C,1,8.71
161054 03/03/2020,exit,S,1,5.83
161057 03/03/2020,exit,S,1,6.37
161151 03/03/2020,exit,S,1,5.66
161326 03/03/2020,exit,C,1,6.23
161358 03/03/2020,exit,N,1,6.66
161359 03/03/2020,exit,S,1,6.5
161427 03/03/2020,exit,C,1,4.85
161430 03/03/2020,exit,C,1,8.47
161514 03/03/2020,exit,N,1,6.66
161541 03/03/2020,exit,C,1,6.24
161548 03/03/2020,exit,C,1,6.57
161602 03/03/2020,exit,C,1,5.68
161731 03/03/2020,exit,S,1,6.58
161750 03/03/2020,entry,C,1,6.93
